area,Date,C_lower,C_median,C_upper
Bridgend,2020-07-16,0.19689,0.48091999999999996,1.2781200000000001
Bridgend,2020-07-17,0.17989000000000002,0.47158999999999995,1.3633899999999999
Bridgend,2020-07-18,0.16412000000000002,0.46238999999999997,1.45446
Bridgend,2020-07-19,0.14964,0.45338999999999996,1.55169
Bridgend,2020-07-20,0.13642,0.44461000000000006,1.65547
Bridgend,2020-07-21,0.12435999999999998,0.43603000000000003,1.7662099999999998
Bridgend,2020-07-22,0.11337,0.42763999999999996,1.8843599999999998
Bridgend,2020-07-23,0.10336,0.41941999999999996,2.01042
Bridgend,2020-07-24,0.09424,0.41136000000000006,2.14491
Bridgend,2020-07-25,0.08592999999999999,0.40346,2.2884
Bridgend,2020-07-26,0.07835,0.39571,2.44149
Bridgend,2020-07-27,0.07144,0.38811,2.60482
Bridgend,2020-07-28,0.06514,0.38065,2.77907
Bridgend,2020-07-29,0.0594,0.37334,2.9649900000000002
Brighton and Hove,2020-07-09,0.27447,0.4835,0.78847
Brighton and Hove,2020-07-10,0.23905,0.42348,0.69624
Brighton and Hove,2020-07-11,0.21161,0.38348000000000004,0.65095
Brighton and Hove,2020-07-12,0.18802,0.35398,0.6320100000000001
Brighton and Hove,2020-07-13,0.167,0.33007,0.6258199999999999
Brighton and Hove,2020-07-14,0.14809,0.30923,0.6250100000000001
Brighton and Hove,2020-07-15,0.1311,0.29028000000000004,0.62607
Brighton and Hove,2020-07-16,0.1159,0.27265,0.62756
Brighton and Hove,2020-07-17,0.10236,0.25611,0.629
Brighton and Hove,2020-07-18,0.09034,0.24054,0.63029
Brighton and Hove,2020-07-19,0.0797,0.22589,0.63145
Brighton and Hove,2020-07-20,0.07028999999999999,0.21211,0.63253
Brighton and Hove,2020-07-21,0.061989999999999996,0.19915,0.63357
Brighton and Hove,2020-07-22,0.05466,0.18697,0.63459
Brighton and Hove,2020-07-23,0.0482,0.17553,0.63559
Brighton and Hove,2020-07-24,0.0425,0.16479000000000002,0.6366
Brighton and Hove,2020-07-25,0.037469999999999996,0.15471,0.6376
Brighton and Hove,2020-07-26,0.03304,0.14524,0.63861
Brighton and Hove,2020-07-27,0.02913,0.13635,0.63961
Brighton and Hove,2020-07-28,0.02568,0.12800999999999998,0.64062
Brighton and Hove,2020-07-29,0.02265,0.12017,0.64163
"Bristol, City of",2020-07-09,0.8383700000000001,1.36685,2.1661599999999996
"Bristol, City of",2020-07-10,0.85477,1.40212,2.24254
"Bristol, City of",2020-07-11,0.84349,1.41507,2.33848
"Bristol, City of",2020-07-12,0.81043,1.41015,2.45045
"Bristol, City of",2020-07-13,0.76513,1.3947200000000002,2.57403
"Bristol, City of",2020-07-14,0.7147899999999999,1.37408,2.70655
"Bristol, City of",2020-07-15,0.66381,1.3512899999999999,2.8468299999999997
"Bristol, City of",2020-07-16,0.61454,1.3279,2.99459
"Bristol, City of",2020-07-17,0.56806,1.3046,3.1499900000000003
"Bristol, City of",2020-07-18,0.52474,1.28166,3.3133800000000004
"Bristol, City of",2020-07-19,0.48461000000000004,1.25915,3.4851900000000002
"Bristol, City of",2020-07-20,0.44753000000000004,1.2370700000000001,3.6658800000000005
"Bristol, City of",2020-07-21,0.4133,1.21541,3.85592
"Bristol, City of",2020-07-22,0.3817,1.19415,4.0558
"Bristol, City of",2020-07-23,0.35253,1.1732799999999999,4.26604
"Bristol, City of",2020-07-24,0.3256,1.15277,4.48718
"Bristol, City of",2020-07-25,0.30073,1.1326200000000002,4.71979
"Bristol, City of",2020-07-26,0.27776999999999996,1.11283,4.96444
"Bristol, City of",2020-07-27,0.25656,1.09338,5.22179
"Bristol, City of",2020-07-28,0.23697,1.07427,5.49247
"Bristol, City of",2020-07-29,0.21888000000000002,1.0555,5.77718
Bromley,2020-07-09,0.50765,0.87841,1.44295
Bromley,2020-07-10,0.5212600000000001,0.90854,1.5089299999999999
Bromley,2020-07-11,0.5176,0.9264700000000001,1.59932
Bromley,2020-07-12,0.49999,0.9340799999999999,1.70943
Bromley,2020-07-13,0.47429,0.9354399999999999,1.8340400000000001
Bromley,2020-07-14,0.44506,0.93355,1.9704
Bromley,2020-07-15,0.41508,0.9302,2.11763
Bromley,2020-07-16,0.3859,0.9263,2.27592
Bromley,2020-07-17,0.35821,0.9222299999999999,2.44591
Bromley,2020-07-18,0.33228,0.9181600000000001,2.62849
Bromley,2020-07-19,0.30817,0.91412,2.82462
Bromley,2020-07-20,0.28579,0.9101299999999999,3.03536
Bromley,2020-07-21,0.26504,0.90617,3.2618
Bromley,2020-07-22,0.24581,0.9022399999999999,3.5051300000000003
Bromley,2020-07-23,0.22798000000000002,0.89833,3.76661
Bromley,2020-07-24,0.21145,0.89444,4.0476
Bromley,2020-07-25,0.19613,0.8905700000000001,4.34954
Bromley,2020-07-26,0.18191,0.8867200000000001,4.67402
Bromley,2020-07-27,0.16873,0.88289,5.0227
Bromley,2020-07-28,0.15650999999999998,0.87907,5.397390000000001
Bromley,2020-07-29,0.14517,0.8752700000000001,5.8000300000000005
Buckinghamshire,2020-07-09,3.14114,4.55397,6.675680000000001
Buckinghamshire,2020-07-10,3.0356400000000003,4.42681,6.54603
Buckinghamshire,2020-07-11,2.89302,4.3133300000000006,6.58586
Buckinghamshire,2020-07-12,2.7460400000000003,4.242719999999999,6.80187
Buckinghamshire,2020-07-13,2.60495,4.2049199999999995,7.133260000000001
Buckinghamshire,2020-07-14,2.4722299999999997,4.1864300000000005,7.53295
Buckinghamshire,2020-07-15,2.3477200000000003,4.17772,7.97537
Buckinghamshire,2020-07-16,2.2306,4.1733400000000005,8.44967
Buckinghamshire,2020-07-17,2.1200200000000002,4.17061,8.95275
Buckinghamshire,2020-07-18,2.01531,4.16836,9.48498
Buckinghamshire,2020-07-19,1.91598,4.16614,10.04802
Buckinghamshire,2020-07-20,1.82165,4.16385,10.64396
Buckinghamshire,2020-07-21,1.732,4.161490000000001,11.27495
Buckinghamshire,2020-07-22,1.64678,4.15906,11.94322
Buckinghamshire,2020-07-23,1.56575,4.15661,12.65105
Buckinghamshire,2020-07-24,1.48871,4.15414,13.400820000000001
Buckinghamshire,2020-07-25,1.41546,4.15166,14.195020000000001
Buckinghamshire,2020-07-26,1.34582,4.14919,15.03628
Buckinghamshire,2020-07-27,1.2796,4.14671,15.92741
Buckinghamshire,2020-07-28,1.21664,4.14423,16.87135
Buckinghamshire,2020-07-29,1.15677,4.14176,17.871229999999997
Bury,2020-07-09,1.51829,2.38104,3.59749
Bury,2020-07-10,1.43095,2.25913,3.44538
Bury,2020-07-11,1.34521,2.1788,3.43983
Bury,2020-07-12,1.2622200000000001,2.1303400000000003,3.5441599999999998
Bury,2020-07-13,1.18308,2.10058,3.7121
Bury,2020-07-14,1.10828,2.0803,3.9144900000000002
Bury,2020-07-15,1.03796,2.06429,4.13705
Bury,2020-07-16,0.97201,2.04996,4.37424
Bury,2020-07-17,0.9102399999999999,2.03618,4.6247
Bury,2020-07-18,0.85239,2.0225400000000002,4.88879
Bury,2020-07-19,0.79823,2.0089099999999998,5.1674
Bury,2020-07-20,0.74752,1.99531,5.46157
Bury,2020-07-21,0.70004,1.98174,5.77233
Bury,2020-07-22,0.65558,1.96823,6.100709999999999
Bury,2020-07-23,0.61395,1.9548,6.4477400000000005
Bury,2020-07-24,0.57496,1.94145,6.8145
Bury,2020-07-25,0.53845,1.92819,7.20212
Bury,2020-07-26,0.50425,1.9150099999999999,7.6118
Bury,2020-07-27,0.47223000000000004,1.90193,8.044780000000001
Bury,2020-07-28,0.44223999999999997,1.88894,8.50239
Bury,2020-07-29,0.41416000000000003,1.8760299999999999,8.98603
Caerphilly,2020-07-09,0.41677,0.71978,1.21859
Caerphilly,2020-07-10,0.40173000000000003,0.69803,1.19356
Caerphilly,2020-07-11,0.37571,0.66838,1.18616
Caerphilly,2020-07-12,0.34554,0.63942,1.20298
Caerphilly,2020-07-13,0.31483,0.6128899999999999,1.2363899999999999
Caerphilly,2020-07-14,0.28541,0.58865,1.27934
Caerphilly,2020-07-15,0.25806999999999997,0.5662,1.32755
Caerphilly,2020-07-16,0.23306,0.5451,1.37891
Caerphilly,2020-07-17,0.21038,0.52504,1.4326
Caerphilly,2020-07-18,0.18988,0.50584,1.48835
Caerphilly,2020-07-19,0.17138,0.4874,1.5461799999999999
Caerphilly,2020-07-20,0.15469000000000002,0.46965,1.60618
Caerphilly,2020-07-21,0.13963,0.45255,1.6684700000000001
Caerphilly,2020-07-22,0.12605,0.43606999999999996,1.73315
Caerphilly,2020-07-23,0.11379,0.42018999999999995,1.8003200000000001
Caerphilly,2020-07-24,0.10273,0.40489,1.8700900000000003
Caerphilly,2020-07-25,0.09274,0.39015,1.9425599999999998
Caerphilly,2020-07-26,0.08373,0.37594,2.01785
Caerphilly,2020-07-27,0.07559,0.36225,2.09605
Caerphilly,2020-07-28,0.06824,0.34905,2.17728
Caerphilly,2020-07-29,0.061610000000000005,0.33634000000000003,2.26166
Calderdale,2020-07-09,2.94538,4.2893099999999995,6.14536
Calderdale,2020-07-10,3.11612,4.56224,6.58445
Calderdale,2020-07-11,3.15531,4.70942,6.97425
Calderdale,2020-07-12,3.10207,4.77562,7.3582600000000005
Calderdale,2020-07-13,2.9969099999999997,4.798,7.754
Calderdale,2020-07-14,2.86773,4.79965,8.16895
Calderdale,2020-07-15,2.7308,4.79275,8.6063
Calderdale,2020-07-16,2.59452,4.78296,9.06767
Calderdale,2020-07-17,2.46275,4.77257,9.55425
Calderdale,2020-07-18,2.33696,4.76233,10.067210000000001
Calderdale,2020-07-19,2.2175,4.75237,10.60785
Calderdale,2020-07-20,2.1042400000000003,4.74265,11.17758
Calderdale,2020-07-21,1.99688,4.73309,11.77792
Calderdale,2020-07-22,1.8950799999999999,4.7236199999999995,12.41051
Calderdale,2020-07-23,1.7985400000000002,4.71421,13.07708
Calderdale,2020-07-24,1.70695,4.70483,13.77945
Calderdale,2020-07-25,1.62004,4.69548,14.51954
Calderdale,2020-07-26,1.53756,4.68615,15.29938
Calderdale,2020-07-27,1.45929,4.67684,16.1211
Calderdale,2020-07-28,1.385,4.66755,16.98696
Calderdale,2020-07-29,1.3145,4.65827,17.89932
Cambridgeshire,2020-07-09,2.0735099999999997,3.1268599999999998,4.62456
Cambridgeshire,2020-07-10,2.12188,3.21815,4.79817
Cambridgeshire,2020-07-11,2.1167700000000003,3.2778699999999996,5.02882
Cambridgeshire,2020-07-12,2.0621099999999997,3.30133,5.29022
Cambridgeshire,2020-07-13,1.97717,3.3007400000000002,5.57112
Cambridgeshire,2020-07-14,1.8778599999999999,3.28701,5.86773
Cambridgeshire,2020-07-15,1.77427,3.26705,6.17948
Cambridgeshire,2020-07-16,1.67196,3.24458,6.50708
Cambridgeshire,2020-07-17,1.57362,3.22132,6.851539999999999
Cambridgeshire,2020-07-18,1.48033,3.19801,7.21398
Cambridgeshire,2020-07-19,1.39236,3.17489,7.595460000000001
Cambridgeshire,2020-07-20,1.3096,3.1520099999999998,7.99706
Cambridgeshire,2020-07-21,1.2318,3.1293599999999997,8.419889999999999
Cambridgeshire,2020-07-22,1.15866,3.10691,8.86506
Cambridgeshire,2020-07-23,1.0899,3.0846400000000003,9.33377
Cambridgeshire,2020-07-24,1.02524,3.06255,9.82726
Cambridgeshire,2020-07-25,0.9644299999999999,3.04062,10.34685
Cambridgeshire,2020-07-26,0.9072399999999999,3.01885,10.8939
Cambridgeshire,2020-07-27,0.85344,2.99723,11.46989
Cambridgeshire,2020-07-28,0.80283,2.9757700000000002,12.076319999999999
Cambridgeshire,2020-07-29,0.75522,2.95447,12.71482
Camden,2020-07-09,0.26288,0.47818,0.75859
Camden,2020-07-10,0.30589,0.56033,0.8969799999999999
Camden,2020-07-11,0.32586,0.61158,1.00929
Camden,2020-07-12,0.32661999999999997,0.6378699999999999,1.1036
Camden,2020-07-13,0.31554,0.6493399999999999,1.19109
Camden,2020-07-14,0.29841999999999996,0.6533,1.27912
Camden,2020-07-15,0.27893,0.65394,1.37155
Camden,2020-07-16,0.25909,0.6533100000000001,1.4702600000000001
Camden,2020-07-17,0.23993,0.65233,1.5762
Camden,2020-07-18,0.22188000000000002,0.65133,1.6899400000000002
Camden,2020-07-19,0.20509000000000002,0.6503800000000001,1.81202
Camden,2020-07-20,0.18955,0.64951,1.943
Camden,2020-07-21,0.17519,0.64867,2.08347
Camden,2020-07-22,0.16193,0.64786,2.23412
Camden,2020-07-23,0.14969000000000002,0.64707,2.39566
Camden,2020-07-24,0.13838,0.64628,2.56888
Camden,2020-07-25,0.12792,0.6455,2.75463
Camden,2020-07-26,0.11825999999999999,0.64472,2.95381
Camden,2020-07-27,0.10934,0.64394,3.16739
Camden,2020-07-28,0.10107999999999999,0.6431600000000001,3.39641
Camden,2020-07-29,0.09345,0.64239,3.6419900000000003
Cardiff,2020-07-09,0.83886,1.34851,2.03016
Cardiff,2020-07-10,0.758,1.22452,1.85555
Cardiff,2020-07-11,0.67867,1.11826,1.73853
Cardiff,2020-07-12,0.60575,1.0322,1.6726299999999998
Cardiff,2020-07-13,0.5402100000000001,0.96121,1.63794
Cardiff,2020-07-14,0.48177,0.9003399999999999,1.61937
Cardiff,2020-07-15,0.4298,0.8462,1.60812
Cardiff,2020-07-16,0.38356,0.79675,1.59971
Cardiff,2020-07-17,0.3424,0.75083,1.5922
Cardiff,2020-07-18,0.30572,0.70781,1.58481
Cardiff,2020-07-19,0.27301,0.6673399999999999,1.57736
Cardiff,2020-07-20,0.24381999999999998,0.6291899999999999,1.56981
Cardiff,2020-07-21,0.21775999999999998,0.59321,1.56221
Cardiff,2020-07-22,0.19449,0.55928,1.5545799999999999
Cardiff,2020-07-23,0.17371,0.52728,1.5469700000000002
Cardiff,2020-07-24,0.15516,0.4971,1.5393700000000001
Cardiff,2020-07-25,0.13858,0.46863999999999995,1.5318100000000001
Cardiff,2020-07-26,0.12378,0.44182,1.52429
Cardiff,2020-07-27,0.11055999999999999,0.41652,1.5168
Cardiff,2020-07-28,0.09875,0.39268000000000003,1.50934
Cardiff,2020-07-29,0.0882,0.3702,1.50193
Carmarthenshire,2020-07-09,0.5785100000000001,0.95895,1.5116399999999999
Carmarthenshire,2020-07-10,0.5395399999999999,0.89894,1.42756
Carmarthenshire,2020-07-11,0.49415,0.84011,1.37252
Carmarthenshire,2020-07-12,0.44764,0.78743,1.34629
Carmarthenshire,2020-07-13,0.4028,0.74049,1.33798
Carmarthenshire,2020-07-14,0.36104,0.69807,1.33897
Carmarthenshire,2020-07-15,0.3229,0.65909,1.34414
Carmarthenshire,2020-07-16,0.28845,0.6228199999999999,1.3509200000000001
Carmarthenshire,2020-07-17,0.25753000000000004,0.5888,1.3582
Carmarthenshire,2020-07-18,0.22987,0.55676,1.36556
Carmarthenshire,2020-07-19,0.20517,0.5265,1.3728799999999999
Carmarthenshire,2020-07-20,0.18311,0.4979,1.38015
Carmarthenshire,2020-07-21,0.16344,0.47085,1.38741
Carmarthenshire,2020-07-22,0.14587999999999998,0.44527,1.39468
Carmarthenshire,2020-07-23,0.13021,0.42108,1.4019700000000002
Carmarthenshire,2020-07-24,0.11622,0.3982,1.40929
Carmarthenshire,2020-07-25,0.10374000000000001,0.37656,1.41664
Carmarthenshire,2020-07-26,0.0926,0.3561,1.42404
Carmarthenshire,2020-07-27,0.08266,0.33674,1.43147
Carmarthenshire,2020-07-28,0.07378,0.31844,1.4389399999999999
Carmarthenshire,2020-07-29,0.06586,0.30114,1.44644
Central Bedfordshire,2020-07-09,1.4552399999999999,2.20715,3.2685299999999997
Central Bedfordshire,2020-07-10,1.4017700000000002,2.1375900000000003,3.1896299999999997
Central Bedfordshire,2020-07-11,1.33259,2.0743400000000003,3.18337
Central Bedfordshire,2020-07-12,1.25334,2.01747,3.2337599999999997
Central Bedfordshire,2020-07-13,1.17046,1.9651599999999998,3.31714
Central Bedfordshire,2020-07-14,1.0884200000000002,1.91588,3.41771
Central Bedfordshire,2020-07-15,1.0097399999999999,1.86867,3.52714
Central Bedfordshire,2020-07-16,0.93561,1.82297,3.6417599999999997
Central Bedfordshire,2020-07-17,0.8664299999999999,1.77853,3.76027
Central Bedfordshire,2020-07-18,0.80218,1.73521,3.88239
Central Bedfordshire,2020-07-19,0.74264,1.6929400000000001,4.00822
Central Bedfordshire,2020-07-20,0.6875100000000001,1.6517,4.13795
Central Bedfordshire,2020-07-21,0.63649,1.61145,4.27179
Central Bedfordshire,2020-07-22,0.58927,1.57218,4.40991
Central Bedfordshire,2020-07-23,0.54556,1.53386,4.55248
Central Bedfordshire,2020-07-24,0.5051,1.49647,4.69965
Central Bedfordshire,2020-07-25,0.46763999999999994,1.46,4.85157
Central Bedfordshire,2020-07-26,0.43296,1.42441,5.00841
Central Bedfordshire,2020-07-27,0.40086,1.3896899999999999,5.17031
Central Bedfordshire,2020-07-28,0.37114,1.35581,5.33745
Central Bedfordshire,2020-07-29,0.34362,1.32277,5.50999
Ceredigion,2020-07-09,0.19215,0.34995,0.6129
Ceredigion,2020-07-10,0.22174000000000002,0.40636,0.71907
Ceredigion,2020-07-11,0.23109000000000002,0.43299,0.79387
Ceredigion,2020-07-12,0.22698000000000002,0.44138,0.85593
Ceredigion,2020-07-13,0.21541,0.44011000000000006,0.91519
Ceredigion,2020-07-14,0.20045,0.43435,0.9763
Ceredigion,2020-07-15,0.1845,0.42681,1.0412299999999999
Ceredigion,2020-07-16,0.16884000000000002,0.41873999999999995,1.11071
Ceredigion,2020-07-17,0.15406,0.41066,1.18511
Ceredigion,2020-07-18,0.14039000000000001,0.40276,1.2646600000000001
Ceredigion,2020-07-19,0.12787,0.39505999999999997,1.34966
Ceredigion,2020-07-20,0.11645,0.38755,1.4404
Ceredigion,2020-07-21,0.10605,0.38022,1.53726
Ceredigion,2020-07-22,0.09659,0.37304,1.64064
Ceredigion,2020-07-23,0.08797999999999999,0.36601,1.75098
Ceredigion,2020-07-24,0.08015,0.35911,1.86873
Ceredigion,2020-07-25,0.07301,0.35235,1.9944
Ceredigion,2020-07-26,0.06651,0.34571,2.12852
Ceredigion,2020-07-27,0.06059,0.3392,2.27166
Ceredigion,2020-07-28,0.0552,0.33281,2.42443
Ceredigion,2020-07-29,0.050289999999999994,0.32654,2.58747
Cheshire East,2020-07-09,1.5409899999999999,2.34215,3.4416
Cheshire East,2020-07-10,1.42913,2.18209,3.22646
Cheshire East,2020-07-11,1.31856,2.0495900000000002,3.10367
Cheshire East,2020-07-12,1.20836,1.93497,3.04334
Cheshire East,2020-07-13,1.1014700000000002,1.8320599999999998,3.01704
Cheshire East,2020-07-14,1.00041,1.73721,3.0068
Cheshire East,2020-07-15,0.90656,1.64842,3.00314
Cheshire East,2020-07-16,0.82042,1.56461,3.00165
Cheshire East,2020-07-17,0.74192,1.48519,3.0005900000000003
Cheshire East,2020-07-18,0.67069,1.40981,2.9994
Cheshire East,2020-07-19,0.60619,1.33825,2.99798
Cheshire East,2020-07-20,0.54786,1.27029,2.9963900000000003
Cheshire East,2020-07-21,0.49513,1.20576,2.99468
Cheshire East,2020-07-22,0.44748000000000004,1.1445,2.9929099999999997
Cheshire East,2020-07-23,0.40443,1.0863399999999999,2.99112
Cheshire East,2020-07-24,0.36551,1.03114,2.9893099999999997
Cheshire East,2020-07-25,0.33035,0.9787399999999999,2.9875
Cheshire East,2020-07-26,0.29857,0.929,2.98569
Cheshire East,2020-07-27,0.26984,0.88179,2.98388
Cheshire East,2020-07-28,0.24389,0.8369700000000001,2.98207
Cheshire East,2020-07-29,0.22043000000000001,0.7944399999999999,2.98026
Cheshire West and Chester,2020-07-09,2.63079,3.88156,5.57054
Cheshire West and Chester,2020-07-10,2.56888,3.8084800000000003,5.50104
Cheshire West and Chester,2020-07-11,2.48544,3.7515699999999996,5.548030000000001
Cheshire West and Chester,2020-07-12,2.3671599999999997,3.6784,5.64226
Cheshire West and Chester,2020-07-13,2.2267,3.58961,5.75399
Cheshire West and Chester,2020-07-14,2.07742,3.4915800000000004,5.87143
Cheshire West and Chester,2020-07-15,1.9285599999999998,3.38976,5.99076
Cheshire West and Chester,2020-07-16,1.7853700000000001,3.28764,6.11126
Cheshire West and Chester,2020-07-17,1.65042,3.1871099999999997,6.233169999999999
Cheshire West and Chester,2020-07-18,1.52461,3.08905,6.35688
Cheshire West and Chester,2020-07-19,1.4079700000000002,2.99382,6.48272
Cheshire West and Chester,2020-07-20,1.30013,2.9014900000000003,6.6108899999999995
Cheshire West and Chester,2020-07-21,1.2005299999999999,2.81202,6.74154
Cheshire West and Chester,2020-07-22,1.10859,2.72534,6.87475
Cheshire West and Chester,2020-07-23,1.0237,2.64134,7.01059
Cheshire West and Chester,2020-07-24,0.94534,2.55995,7.14911
Cheshire West and Chester,2020-07-25,0.8729899999999999,2.48107,7.290369999999999
Cheshire West and Chester,2020-07-26,0.80618,2.40463,7.434419999999999
Cheshire West and Chester,2020-07-27,0.74449,2.33055,7.58132
Cheshire West and Chester,2020-07-28,0.68752,2.25874,7.73112
Cheshire West and Chester,2020-07-29,0.6349199999999999,2.18915,7.88388
City of Edinburgh,2020-07-09,0.29641999999999996,0.49709,0.7943100000000001
City of Edinburgh,2020-07-10,0.26704,0.45063000000000003,0.72673
City of Edinburgh,2020-07-11,0.2382,0.41226,0.68916
City of Edinburgh,2020-07-12,0.21265,0.38406999999999997,0.6794600000000001
City of Edinburgh,2020-07-13,0.19054000000000001,0.36321,0.68677
City of Edinburgh,2020-07-14,0.17135,0.34681999999999996,0.70282
City of Edinburgh,2020-07-15,0.15454,0.33296,0.72292
City of Edinburgh,2020-07-16,0.13965,0.32051,0.74483
City of Edinburgh,2020-07-17,0.12636,0.30889,0.76767
City of Edinburgh,2020-07-18,0.11441,0.29782,0.79115
City of Edinburgh,2020-07-19,0.10364000000000001,0.28717,0.81524
City of Edinburgh,2020-07-20,0.0939,0.27691,0.83998
City of Edinburgh,2020-07-21,0.08509,0.267,0.86541
City of Edinburgh,2020-07-22,0.0771,0.25744,0.89159
City of Edinburgh,2020-07-23,0.06987,0.24821,0.9185399999999999
City of Edinburgh,2020-07-24,0.06331,0.23931,0.94631
City of Edinburgh,2020-07-25,0.057370000000000004,0.23071999999999998,0.97491
City of Edinburgh,2020-07-26,0.05198,0.22245,1.0043799999999998
City of Edinburgh,2020-07-27,0.04711,0.21445999999999998,1.03474
City of Edinburgh,2020-07-28,0.04268,0.20676999999999998,1.0660100000000001
City of Edinburgh,2020-07-29,0.03868,0.19935,1.0982399999999999
City of London,2020-07-09,0.054889999999999994,0.08313,0.12425
City of London,2020-07-10,0.05728,0.08738,0.13196
City of London,2020-07-11,0.05836,0.09134,0.14295
City of London,2020-07-12,0.058179999999999996,0.09476,0.15629
City of London,2020-07-13,0.0572,0.09784,0.17146
City of London,2020-07-14,0.055810000000000005,0.10078,0.18828
City of London,2020-07-15,0.05424,0.10369,0.20678000000000002
City of London,2020-07-16,0.052629999999999996,0.10665,0.22708000000000003
